sep=;
Object;DCN;Description;Design Responsible;KOLA Time;Status;Fact No Time;Product Class;LinkID;Function Group;Suffix;Context;Usage;Partno;Part issue;Qty;Amount;UoM;Name;Variants;Added;Deleted;Parttype;Module;Safety Part;Direction;Old LinkID;New Link ID;AssyMark;AssyMark Fact
Q3-29359;K1612993;"PC24/FG5622/PIL-160274/163866 - ATNK FIXATIONS ADJUSTMENT";15571;202409;Introduced;;=T("24");2092533;5622;02;13;1;8150111;P03;00002;     ;001;MOUNTING STRAP;RAA22,FAA10,RAP8640,BRAKE-DV,RSS-LEAF,PDC-OFM;K1612993;        ;D;015-010-005;;;;;;
Q3-29359;K1612993;"PC24/FG5622/PIL-160274/163866 - ATNK FIXATIONS ADJUSTMENT";15571;202409;Introduced;;=T("24");2092534;5622;02;13;1;8150742;P07;00002;     ;001;STUB;RAA22,FAA10,RAP7340,RSS-LEAF,PDC-OFF;K1612993;        ;D;015-010-005;;;;;;
Q3-29359;K1612993;"PC24/FG5622/PIL-160274/163866 - ATNK FIXATIONS ADJUSTMENT";15571;202409;Introduced;;=T("24");2092535;5622;02;13;1;8150742;P07;00002;     ;001;STUB;RAA22,FAA10,RAP7640,RSS-LEAF,PDC-OFF;K1612993;        ;D;015-010-005;;;;;;
Q3-29359;K1612993;"PC24/FG5622/PIL-160274/163866 - ATNK FIXATIONS ADJUSTMENT";15571;202409;Introduced;;=T("24");2092536;5622;02;13;1;8150742;P07;00002;     ;001;STUB;RAA22,FAA10,RAP7940,RSS-LEAF,PDC-OFF;K1612993;        ;D;015-010-005;;;;;;
Q3-29359;K1612993;"PC24/FG5622/PIL-160274/163866 - ATNK FIXATIONS ADJUSTMENT";15571;202409;Introduced;;=T("24");2092537;5622;02;13;1;8150742;P07;00002;     ;001;STUB;RAA22,FAA10,RAP8240,RSS-LEAF,PDC-OFF;K1612993;        ;D;015-010-005;;;;;;
Q3-29359;K1612993;"PC24/FG5622/PIL-160274/163866 - ATNK FIXATIONS ADJUSTMENT";15571;202409;Introduced;;=T("24");970242;5622;02;13;1;8150740;P07;00002;     ;001;STUB;RAA22,FAA10,RAP7940,RSS-LEAF;K1278061;K1612993;D;015-010-005;;;;;;
Q3-29359;K1612993;"PC24/FG5622/PIL-160274/163866 - ATNK FIXATIONS ADJUSTMENT";15571;202409;Introduced;;=T("24");970244;5622;02;13;1;8150740;P07;00002;     ;001;STUB;RAA22,FAA10,RAP8240,RSS-LEAF;K1278061;K1612993;D;015-010-005;;;;;;
Q3-29359;K1612993;"PC24/FG5622/PIL-160274/163866 - ATNK FIXATIONS ADJUSTMENT";15571;202409;Introduced;;=T("24");970246;5622;02;13;1;8150740;P07;00002;     ;001;STUB;RAA22,FAA10,RAP8640,RSS-LEAF;K1278061;K1612993;D;015-010-005;;;;;;
Q3-29359;K1612993;"PC24/FG5622/PIL-160274/163866 - ATNK FIXATIONS ADJUSTMENT";15571;202409;Introduced;;=T("24");1033767;5622;02;3;1;21245643;P09;00002;     ;001;BRACKET;RAA22,FAA10,RAP6040,BRAKE-DV,RSS-LEAF;K1299106;K1612993;D;015-010-005;;;;;;
Q3-29359;K1612993;"PC24/FG5622/PIL-160274/163866 - ATNK FIXATIONS ADJUSTMENT";15571;202409;Introduced;;=T("24");1033768;5622;02;3;1;21245643;P09;00002;     ;001;BRACKET;RAA22,FAA10,RAP6240,BRAKE-DV,RSS-LEAF;K1299106;K1612993;D;015-010-005;;;;;;
Q3-29359;K1612993;"PC24/FG5622/PIL-160274/163866 - ATNK FIXATIONS ADJUSTMENT";15571;202409;Introduced;;=T("24");1033769;5622;02;3;1;21245643;P09;00002;     ;001;BRACKET;RAA22,FAA10,RAP6440,BRAKE-DV,RSS-LEAF;K1299106;K1612993;D;015-010-005;;;;;;
Q3-29359;K1612993;"PC24/FG5622/PIL-160274/163866 - ATNK FIXATIONS ADJUSTMENT";15571;202409;Introduced;;=T("24");1033770;5622;02;3;1;21245643;P09;00002;     ;001;BRACKET;RAA22,FAA10,RAP7340,BRAKE-DV,RSS-LEAF;K1299106;K1612993;D;015-010-005;;;;;;
Q3-29359;K1612993;"PC24/FG5622/PIL-160274/163866 - ATNK FIXATIONS ADJUSTMENT";15571;202409;Introduced;;=T("24");1033800;5622;02;13;1;8150111;P03;00002;     ;001;MOUNTING STRAP;RAA22,FAA10,RAP6240,BRAKE-DV,RSS-LEAF;K1299106;K1612993;D;015-010-005;;;;;;
Q3-29359;K1612993;"PC24/FG5622/PIL-160274/163866 - ATNK FIXATIONS ADJUSTMENT";15571;202409;Introduced;;=T("24");1033771;5622;02;3;1;21245643;P09;00002;     ;001;BRACKET;RAA22,FAA10,RAP7640,BRAKE-DV,RSS-LEAF;K1299106;K1612993;D;015-010-005;;;;;;
Q3-29359;K1612993;"PC24/FG5622/PIL-160274/163866 - ATNK FIXATIONS ADJUSTMENT";15571;202409;Introduced;;=T("24");1033772;5622;02;3;1;21245643;P09;00002;     ;001;BRACKET;RAA22,FAA10,RAP7940,BRAKE-DV,RSS-LEAF;K1299106;K1612993;D;015-010-005;;;;;;
Q3-29359;K1612993;"PC24/FG5622/PIL-160274/163866 - ATNK FIXATIONS ADJUSTMENT";15571;202409;Introduced;;=T("24");1033773;5622;02;3;1;21245643;P09;00002;     ;001;BRACKET;RAA22,FAA10,RAP8240,BRAKE-DV,RSS-LEAF;K1299106;K1612993;D;015-010-005;;;;;;
Q3-29359;K1612993;"PC24/FG5622/PIL-160274/163866 - ATNK FIXATIONS ADJUSTMENT";15571;202409;Introduced;;=T("24");1033774;5622;02;3;1;21245643;P09;00002;     ;001;BRACKET;RAA22,FAA10,RAP8640,BRAKE-DV,RSS-LEAF;K1299106;K1612993;D;015-010-005;;;;;;
Q3-29359;K1612993;"PC24/FG5622/PIL-160274/163866 - ATNK FIXATIONS ADJUSTMENT";15571;202409;Introduced;;=T("24");1033799;5622;02;13;1;8150111;P03;00002;     ;001;MOUNTING STRAP;RAA22,FAA10,RAP6040,BRAKE-DV,RSS-LEAF;K1299106;K1612993;D;015-010-005;;;;;;
Q3-29359;K1612993;"PC24/FG5622/PIL-160274/163866 - ATNK FIXATIONS ADJUSTMENT";15571;202409;Introduced;;=T("24");1033801;5622;02;13;1;8150111;P03;00002;     ;001;MOUNTING STRAP;RAA22,FAA10,RAP6440,BRAKE-DV,RSS-LEAF;K1299106;K1612993;D;015-010-005;;;;;;
Q3-29359;K1612993;"PC24/FG5622/PIL-160274/163866 - ATNK FIXATIONS ADJUSTMENT";15571;202409;Introduced;;=T("24");1033802;5622;02;13;1;8150111;P03;00002;     ;001;MOUNTING STRAP;RAA22,FAA10,RAP7340,BRAKE-DV,RSS-LEAF;K1299106;K1612993;D;015-010-005;;;;;;
Q3-29359;K1612993;"PC24/FG5622/PIL-160274/163866 - ATNK FIXATIONS ADJUSTMENT";15571;202409;Introduced;;=T("24");1033803;5622;02;13;1;8150111;P03;00002;     ;001;MOUNTING STRAP;RAA22,FAA10,RAP7640,BRAKE-DV,RSS-LEAF;K1299106;K1612993;D;015-010-005;;;;;;
Q3-29359;K1612993;"PC24/FG5622/PIL-160274/163866 - ATNK FIXATIONS ADJUSTMENT";15571;202409;Introduced;;=T("24");1033804;5622;02;13;1;8150111;P03;00002;     ;001;MOUNTING STRAP;RAA22,FAA10,RAP7940,BRAKE-DV,RSS-LEAF;K1299106;K1612993;D;015-010-005;;;;;;
Q3-29359;K1612993;"PC24/FG5622/PIL-160274/163866 - ATNK FIXATIONS ADJUSTMENT";15571;202409;Introduced;;=T("24");1033805;5622;02;13;1;8150111;P03;00002;     ;001;MOUNTING STRAP;RAA22,FAA10,RAP8240,BRAKE-DV,RSS-LEAF;K1299106;K1612993;D;015-010-005;;;;;;
Q3-29359;K1612993;"PC24/FG5622/PIL-160274/163866 - ATNK FIXATIONS ADJUSTMENT";15571;202409;Introduced;;=T("24");1033806;5622;02;13;1;8150111;P03;00002;     ;001;MOUNTING STRAP;RAA22,FAA10,RAP8640,BRAKE-DV,RSS-LEAF;K1299106;K1612993;D;015-010-005;;;;;;
Q3-29359;K1612993;"PC24/FG5622/PIL-160274/163866 - ATNK FIXATIONS ADJUSTMENT";15571;202409;Introduced;;=T("24");1033882;5622;02;13;1;20744409;P02;00002;     ;001;MOUNTING STRAP;RAA22,FAA10,RAP6040,BRAKE-ZV,RSS-LEAF;K1299106;K1612993;D;015-010-005;;;;;;
Q3-29359;K1612993;"PC24/FG5622/PIL-160274/163866 - ATNK FIXATIONS ADJUSTMENT";15571;202409;Introduced;;=T("24");1033883;5622;02;13;1;20744409;P02;00002;     ;001;MOUNTING STRAP;RAA22,FAA10,RAP6240,BRAKE-ZV,RSS-LEAF;K1299106;K1612993;D;015-010-005;;;;;;
Q3-29359;K1612993;"PC24/FG5622/PIL-160274/163866 - ATNK FIXATIONS ADJUSTMENT";15571;202409;Introduced;;=T("24");1033884;5622;02;13;1;20744409;P02;00002;     ;001;MOUNTING STRAP;RAA22,FAA10,RAP6440,BRAKE-ZV,RSS-LEAF;K1299106;K1612993;D;015-010-005;;;;;;
Q3-29359;K1612993;"PC24/FG5622/PIL-160274/163866 - ATNK FIXATIONS ADJUSTMENT";15571;202409;Introduced;;=T("24");1033885;5622;02;13;1;20744409;P02;00002;     ;001;MOUNTING STRAP;RAA22,FAA10,RAP7340,BRAKE-ZV,RSS-LEAF;K1299106;K1612993;D;015-010-005;;;;;;
Q3-29359;K1612993;"PC24/FG5622/PIL-160274/163866 - ATNK FIXATIONS ADJUSTMENT";15571;202409;Introduced;;=T("24");1033886;5622;02;13;1;20744409;P02;00002;     ;001;MOUNTING STRAP;RAA22,FAA10,RAP7640,BRAKE-ZV,RSS-LEAF;K1299106;K1612993;D;015-010-005;;;;;;
Q3-29359;K1612993;"PC24/FG5622/PIL-160274/163866 - ATNK FIXATIONS ADJUSTMENT";15571;202409;Introduced;;=T("24");1033887;5622;02;13;1;20744409;P02;00002;     ;001;MOUNTING STRAP;RAA22,FAA10,RAP7940,BRAKE-ZV,RSS-LEAF;K1299106;K1612993;D;015-010-005;;;;;;
Q3-29359;K1612993;"PC24/FG5622/PIL-160274/163866 - ATNK FIXATIONS ADJUSTMENT";15571;202409;Introduced;;=T("24");1033888;5622;02;13;1;20744409;P02;00002;     ;001;MOUNTING STRAP;RAA22,FAA10,RAP8240,BRAKE-ZV,RSS-LEAF;K1299106;K1612993;D;015-010-005;;;;;;
Q3-29359;K1612993;"PC24/FG5622/PIL-160274/163866 - ATNK FIXATIONS ADJUSTMENT";15571;202409;Introduced;;=T("24");1033889;5622;02;13;1;20744409;P02;00002;     ;001;MOUNTING STRAP;RAA22,FAA10,RAP8640,BRAKE-ZV,RSS-LEAF;K1299106;K1612993;D;015-010-005;;;;;;
Q3-29359;K1612993;"PC24/FG5622/PIL-160274/163866 - ATNK FIXATIONS ADJUSTMENT";15571;202409;Introduced;;=T("24");970213;5622;02;13;1;8150742;P07;00002;     ;001;STUB;RAA22,FAA10,RAP6040,RSS-LEAF;K1278061;K1612993;D;015-010-005;;;;;;
Q3-29359;K1612993;"PC24/FG5622/PIL-160274/163866 - ATNK FIXATIONS ADJUSTMENT";15571;202409;Introduced;;=T("24");970215;5622;02;13;1;8150742;P07;00002;     ;001;STUB;RAA22,FAA10,RAP6240,RSS-LEAF;K1278061;K1612993;D;015-010-005;;;;;;
Q3-29359;K1612993;"PC24/FG5622/PIL-160274/163866 - ATNK FIXATIONS ADJUSTMENT";15571;202409;Introduced;;=T("24");970217;5622;02;13;1;8150742;P07;00002;     ;001;STUB;RAA22,FAA10,RAP6440,RSS-LEAF;K1278061;K1612993;D;015-010-005;;;;;;
Q3-29359;K1612993;"PC24/FG5622/PIL-160274/163866 - ATNK FIXATIONS ADJUSTMENT";15571;202409;Introduced;;=T("24");970219;5622;02;13;1;8150742;P07;00002;     ;001;STUB;RAA22,FAA10,RAP7340,RSS-LEAF;K1278061;K1612993;D;015-010-005;;;;;;
Q3-29359;K1612993;"PC24/FG5622/PIL-160274/163866 - ATNK FIXATIONS ADJUSTMENT";15571;202409;Introduced;;=T("24");970221;5622;02;13;1;8150742;P07;00002;     ;001;STUB;RAA22,FAA10,RAP7640,RSS-LEAF;K1278061;K1612993;D;015-010-005;;;;;;
Q3-29359;K1612993;"PC24/FG5622/PIL-160274/163866 - ATNK FIXATIONS ADJUSTMENT";15571;202409;Introduced;;=T("24");970223;5622;02;13;1;8150742;P07;00002;     ;001;STUB;RAA22,FAA10,RAP7940,RSS-LEAF;K1278061;K1612993;D;015-010-005;;;;;;
Q3-29359;K1612993;"PC24/FG5622/PIL-160274/163866 - ATNK FIXATIONS ADJUSTMENT";15571;202409;Introduced;;=T("24");970225;5622;02;13;1;8150742;P07;00002;     ;001;STUB;RAA22,FAA10,RAP8240,RSS-LEAF;K1278061;K1612993;D;015-010-005;;;;;;
Q3-29359;K1612993;"PC24/FG5622/PIL-160274/163866 - ATNK FIXATIONS ADJUSTMENT";15571;202409;Introduced;;=T("24");970227;5622;02;13;1;8150742;P07;00002;     ;001;STUB;RAA22,FAA10,RAP8640,RSS-LEAF;K1278061;K1612993;D;015-010-005;;;;;;
Q3-29359;K1612993;"PC24/FG5622/PIL-160274/163866 - ATNK FIXATIONS ADJUSTMENT";15571;202409;Introduced;;=T("24");970232;5622;02;13;1;8150740;P07;00002;     ;001;STUB;RAA22,FAA10,RAP6040,RSS-LEAF;K1278061;K1612993;D;015-010-005;;;;;;
Q3-29359;K1612993;"PC24/FG5622/PIL-160274/163866 - ATNK FIXATIONS ADJUSTMENT";15571;202409;Introduced;;=T("24");970234;5622;02;13;1;8150740;P07;00002;     ;001;STUB;RAA22,FAA10,RAP6240,RSS-LEAF;K1278061;K1612993;D;015-010-005;;;;;;
Q3-29359;K1612993;"PC24/FG5622/PIL-160274/163866 - ATNK FIXATIONS ADJUSTMENT";15571;202409;Introduced;;=T("24");970236;5622;02;13;1;8150740;P07;00002;     ;001;STUB;RAA22,FAA10,RAP6440,RSS-LEAF;K1278061;K1612993;D;015-010-005;;;;;;
Q3-29359;K1612993;"PC24/FG5622/PIL-160274/163866 - ATNK FIXATIONS ADJUSTMENT";15571;202409;Introduced;;=T("24");970238;5622;02;13;1;8150740;P07;00002;     ;001;STUB;RAA22,FAA10,RAP7340,RSS-LEAF;K1278061;K1612993;D;015-010-005;;;;;;
Q3-29359;K1612993;"PC24/FG5622/PIL-160274/163866 - ATNK FIXATIONS ADJUSTMENT";15571;202409;Introduced;;=T("24");970240;5622;02;13;1;8150740;P07;00002;     ;001;STUB;RAA22,FAA10,RAP7640,RSS-LEAF;K1278061;K1612993;D;015-010-005;;;;;;
Q3-29359;K1612993;"PC24/FG5622/PIL-160274/163866 - ATNK FIXATIONS ADJUSTMENT";15571;202409;Introduced;;=T("24");2092479;5622;02;3;1;21174153;P08;00002;     ;001;BRACKET;RAA22,FAA10,RAP7640,BRAKE-ZV,RSS-LEAF,PDC-OFM;K1612993;        ;D;015-010-005;;;;;;
Q3-29359;K1612993;"PC24/FG5622/PIL-160274/163866 - ATNK FIXATIONS ADJUSTMENT";15571;202409;Introduced;;=T("24");2092480;5622;02;3;1;21174153;P08;00002;     ;001;BRACKET;RAA22,FAA10,RAP7940,BRAKE-ZV,RSS-LEAF,PDC-OFM;K1612993;        ;D;015-010-005;;;;;;
Q3-29359;K1612993;"PC24/FG5622/PIL-160274/163866 - ATNK FIXATIONS ADJUSTMENT";15571;202409;Introduced;;=T("24");2092481;5622;02;3;1;21174153;P08;00002;     ;001;BRACKET;RAA22,FAA10,RAP8240,BRAKE-ZV,RSS-LEAF,PDC-OFM;K1612993;        ;D;015-010-005;;;;;;
Q3-29359;K1612993;"PC24/FG5622/PIL-160274/163866 - ATNK FIXATIONS ADJUSTMENT";15571;202409;Introduced;;=T("24");2092482;5622;02;3;1;21174153;P08;00002;     ;001;BRACKET;RAA22,FAA10,RAP8640,BRAKE-ZV,RSS-LEAF,PDC-OFM;K1612993;        ;D;015-010-005;;;;;;
Q3-29359;K1612993;"PC24/FG5622/PIL-160274/163866 - ATNK FIXATIONS ADJUSTMENT";15571;202409;Introduced;;=T("24");1033849;5622;02;3;1;21174153;P08;00002;     ;001;BRACKET;RAA22,FAA10,RAP6040,BRAKE-ZV,RSS-LEAF;K1299106;K1612993;D;015-010-005;;;;;;
Q3-29359;K1612993;"PC24/FG5622/PIL-160274/163866 - ATNK FIXATIONS ADJUSTMENT";15571;202409;Introduced;;=T("24");1033850;5622;02;3;1;21174153;P08;00002;     ;001;BRACKET;RAA22,FAA10,RAP6240,BRAKE-ZV,RSS-LEAF;K1299106;K1612993;D;015-010-005;;;;;;
Q3-29359;K1612993;"PC24/FG5622/PIL-160274/163866 - ATNK FIXATIONS ADJUSTMENT";15571;202409;Introduced;;=T("24");1033851;5622;02;3;1;21174153;P08;00002;     ;001;BRACKET;RAA22,FAA10,RAP6440,BRAKE-ZV,RSS-LEAF;K1299106;K1612993;D;015-010-005;;;;;;
Q3-29359;K1612993;"PC24/FG5622/PIL-160274/163866 - ATNK FIXATIONS ADJUSTMENT";15571;202409;Introduced;;=T("24");1033852;5622;02;3;1;21174153;P08;00002;     ;001;BRACKET;RAA22,FAA10,RAP7340,BRAKE-ZV,RSS-LEAF;K1299106;K1612993;D;015-010-005;;;;;;
Q3-29359;K1612993;"PC24/FG5622/PIL-160274/163866 - ATNK FIXATIONS ADJUSTMENT";15571;202409;Introduced;;=T("24");1033853;5622;02;3;1;21174153;P08;00002;     ;001;BRACKET;RAA22,FAA10,RAP7640,BRAKE-ZV,RSS-LEAF;K1299106;K1612993;D;015-010-005;;;;;;
Q3-29359;K1612993;"PC24/FG5622/PIL-160274/163866 - ATNK FIXATIONS ADJUSTMENT";15571;202409;Introduced;;=T("24");1033854;5622;02;3;1;21174153;P08;00002;     ;001;BRACKET;RAA22,FAA10,RAP7940,BRAKE-ZV,RSS-LEAF;K1299106;K1612993;D;015-010-005;;;;;;
Q3-29359;K1612993;"PC24/FG5622/PIL-160274/163866 - ATNK FIXATIONS ADJUSTMENT";15571;202409;Introduced;;=T("24");1033855;5622;02;3;1;21174153;P08;00002;     ;001;BRACKET;RAA22,FAA10,RAP8240,BRAKE-ZV,RSS-LEAF;K1299106;K1612993;D;015-010-005;;;;;;
Q3-29359;K1612993;"PC24/FG5622/PIL-160274/163866 - ATNK FIXATIONS ADJUSTMENT";15571;202409;Introduced;;=T("24");2092255;5622;02;3;1;21174153;P08;00002;     ;001;BRACKET;RAA22,FAA10,RAP6040,BRAKE-ZV,RSS-LEAF,PDC-OFF;K1612993;        ;D;015-010-005;;;;;;
Q3-29359;K1612993;"PC24/FG5622/PIL-160274/163866 - ATNK FIXATIONS ADJUSTMENT";15571;202409;Introduced;;=T("24");2092256;5622;02;3;1;21174153;P08;00002;     ;001;BRACKET;RAA22,FAA10,RAP6140,BRAKE-ZV,RSS-LEAF,PDC-OFF;K1612993;        ;D;015-010-005;;;;;;
Q3-29359;K1612993;"PC24/FG5622/PIL-160274/163866 - ATNK FIXATIONS ADJUSTMENT";15571;202409;Introduced;;=T("24");2092257;5622;02;3;1;21174153;P08;00002;     ;001;BRACKET;RAA22,FAA10,RAP6240,BRAKE-ZV,RSS-LEAF,PDC-OFF;K1612993;        ;D;015-010-005;;;;;;
Q3-29359;K1612993;"PC24/FG5622/PIL-160274/163866 - ATNK FIXATIONS ADJUSTMENT";15571;202409;Introduced;;=T("24");2092258;5622;02;3;1;21174153;P08;00002;     ;001;BRACKET;RAA22,FAA10,RAP6440,BRAKE-ZV,RSS-LEAF,PDC-OFF;K1612993;        ;D;015-010-005;;;;;;
Q3-29359;K1612993;"PC24/FG5622/PIL-160274/163866 - ATNK FIXATIONS ADJUSTMENT";15571;202409;Introduced;;=T("24");1033856;5622;02;3;1;21174153;P08;00002;     ;001;BRACKET;RAA22,FAA10,RAP8640,BRAKE-ZV,RSS-LEAF;K1299106;K1612993;D;015-010-005;;;;;;
Q3-29359;K1612993;"PC24/FG5622/PIL-160274/163866 - ATNK FIXATIONS ADJUSTMENT";15571;202409;Introduced;;=T("24");2092473;5622;02;3;1;21174153;P08;00002;     ;001;BRACKET;RAA22,FAA10,RAP7340,BRAKE-ZV,RSS-LEAF,PDC-OFF;K1612993;        ;D;015-010-005;;;;;;
Q3-29359;K1612993;"PC24/FG5622/PIL-160274/163866 - ATNK FIXATIONS ADJUSTMENT";15571;202409;Introduced;;=T("24");2092474;5622;02;3;1;21174153;P08;00002;     ;001;BRACKET;RAA22,FAA10,RAP7640,BRAKE-ZV,RSS-LEAF,PDC-OFF;K1612993;        ;D;015-010-005;;;;;;
Q3-29359;K1612993;"PC24/FG5622/PIL-160274/163866 - ATNK FIXATIONS ADJUSTMENT";15571;202409;Introduced;;=T("24");2092475;5622;02;3;1;21174153;P08;00002;     ;001;BRACKET;RAA22,FAA10,RAP7940,BRAKE-ZV,RSS-LEAF,PDC-OFF;K1612993;        ;D;015-010-005;;;;;;
Q3-29359;K1612993;"PC24/FG5622/PIL-160274/163866 - ATNK FIXATIONS ADJUSTMENT";15571;202409;Introduced;;=T("24");2092476;5622;02;3;1;21174153;P08;00002;     ;001;BRACKET;RAA22,FAA10,RAP8240,BRAKE-ZV,RSS-LEAF,PDC-OFF;K1612993;        ;D;015-010-005;;;;;;
Q3-29359;K1612993;"PC24/FG5622/PIL-160274/163866 - ATNK FIXATIONS ADJUSTMENT";15571;202409;Introduced;;=T("24");2092477;5622;02;3;1;21174153;P08;00002;     ;001;BRACKET;RAA22,FAA10,RAP8640,BRAKE-ZV,RSS-LEAF,PDC-OFF;K1612993;        ;D;015-010-005;;;;;;
Q3-29359;K1612993;"PC24/FG5622/PIL-160274/163866 - ATNK FIXATIONS ADJUSTMENT";15571;202409;Introduced;;=T("24");1393314;5622;02;3;1;21174153;P08;00002;     ;001;BRACKET;RAA22,FAA10,RAP6140,BRAKE-ZV,RSS-LEAF;K1387937;K1612993;D;015-010-005;;;;;;
Q3-29359;K1612993;"PC24/FG5622/PIL-160274/163866 - ATNK FIXATIONS ADJUSTMENT";15571;202409;Introduced;;=T("24");2092478;5622;02;3;1;21174153;P08;00002;     ;001;BRACKET;RAA22,FAA10,RAP7340,BRAKE-ZV,RSS-LEAF,PDC-OFM;K1612993;        ;D;015-010-005;;;;;;
Q3-29359;K1612993;"PC24/FG5622/PIL-160274/163866 - ATNK FIXATIONS ADJUSTMENT";15571;202409;Introduced;;=T("24");1062104;5622;02;13;1;997705;P02;00002;     ;001;HEX. SOCKET SCREW;RAA22,FAA10,RAP6040,RSS-LEAF;K1296427;K1612993;D;015-010-005;;;;;;
Q3-29359;K1612993;"PC24/FG5622/PIL-160274/163866 - ATNK FIXATIONS ADJUSTMENT";15571;202409;Introduced;;=T("24");1062105;5622;02;13;1;997705;P02;00002;     ;001;HEX. SOCKET SCREW;RAA22,FAA10,RAP6240,RSS-LEAF;K1296427;K1612993;D;015-010-005;;;;;;
Q3-29359;K1612993;"PC24/FG5622/PIL-160274/163866 - ATNK FIXATIONS ADJUSTMENT";15571;202409;Introduced;;=T("24");1062106;5622;02;13;1;997705;P02;00002;     ;001;HEX. SOCKET SCREW;RAA22,FAA10,RAP6440,RSS-LEAF;K1296427;K1612993;D;015-010-005;;;;;;
Q3-29359;K1612993;"PC24/FG5622/PIL-160274/163866 - ATNK FIXATIONS ADJUSTMENT";15571;202409;Introduced;;=T("24");1062107;5622;02;13;1;997705;P02;00002;     ;001;HEX. SOCKET SCREW;RAA22,FAA10,RAP7340,RSS-LEAF;K1296427;K1612993;D;015-010-005;;;;;;
Q3-29359;K1612993;"PC24/FG5622/PIL-160274/163866 - ATNK FIXATIONS ADJUSTMENT";15571;202409;Introduced;;=T("24");1062108;5622;02;13;1;997705;P02;00002;     ;001;HEX. SOCKET SCREW;RAA22,FAA10,RAP7640,RSS-LEAF;K1296427;K1612993;D;015-010-005;;;;;;
Q3-29359;K1612993;"PC24/FG5622/PIL-160274/163866 - ATNK FIXATIONS ADJUSTMENT";15571;202409;Introduced;;=T("24");1062109;5622;02;13;1;997705;P02;00002;     ;001;HEX. SOCKET SCREW;RAA22,FAA10,RAP7940,RSS-LEAF;K1296427;K1612993;D;015-010-005;;;;;;
Q3-29359;K1612993;"PC24/FG5622/PIL-160274/163866 - ATNK FIXATIONS ADJUSTMENT";15571;202409;Introduced;;=T("24");1062110;5622;02;13;1;997705;P02;00002;     ;001;HEX. SOCKET SCREW;RAA22,FAA10,RAP8240,RSS-LEAF;K1296427;K1612993;D;015-010-005;;;;;;
Q3-29359;K1612993;"PC24/FG5622/PIL-160274/163866 - ATNK FIXATIONS ADJUSTMENT";15571;202409;Introduced;;=T("24");1062111;5622;02;13;1;997705;P02;00002;     ;001;HEX. SOCKET SCREW;RAA22,FAA10,RAP8640,RSS-LEAF;K1296427;K1612993;D;015-010-005;;;;;;
Q3-29359;K1612993;"PC24/FG5622/PIL-160274/163866 - ATNK FIXATIONS ADJUSTMENT";15571;202409;Introduced;;=T("24");1393315;5622;02;3;1;21245643;P09;00002;     ;001;BRACKET;RAA22,FAA10,RAP6140,BRAKE-DV,RSS-LEAF;K1387937;K1612993;D;015-010-005;;;;;;
Q3-29359;K1612993;"PC24/FG5622/PIL-160274/163866 - ATNK FIXATIONS ADJUSTMENT";15571;202409;Introduced;;=T("24");1393316;5622;02;13;1;20744409;P02;00002;     ;001;MOUNTING STRAP;RAA22,FAA10,RAP6140,BRAKE-ZV,RSS-LEAF;K1387937;K1612993;D;015-010-005;;;;;;
Q3-29359;K1612993;"PC24/FG5622/PIL-160274/163866 - ATNK FIXATIONS ADJUSTMENT";15571;202409;Introduced;;=T("24");1393317;5622;02;13;1;8150111;P03;00002;     ;001;MOUNTING STRAP;RAA22,FAA10,RAP6140,BRAKE-DV,RSS-LEAF;K1387937;K1612993;D;015-010-005;;;;;;
Q3-29359;K1612993;"PC24/FG5622/PIL-160274/163866 - ATNK FIXATIONS ADJUSTMENT";15571;202409;Introduced;;=T("24");1393318;5622;02;13;1;8150742;P07;00002;     ;001;STUB;RAA22,FAA10,RAP6140,RSS-LEAF;K1387937;K1612993;D;015-010-005;;;;;;
Q3-29359;K1612993;"PC24/FG5622/PIL-160274/163866 - ATNK FIXATIONS ADJUSTMENT";15571;202409;Introduced;;=T("24");1393319;5622;02;13;1;8150740;P07;00002;     ;001;STUB;RAA22,FAA10,RAP6140,RSS-LEAF;K1387937;K1612993;D;015-010-005;;;;;;
Q3-29359;K1612993;"PC24/FG5622/PIL-160274/163866 - ATNK FIXATIONS ADJUSTMENT";15571;202409;Introduced;;=T("24");1393320;5622;02;13;1;997705;P02;00002;     ;001;HEX. SOCKET SCREW;RAA22,FAA10,RAP6140,RSS-LEAF;K1387937;K1612993;D;015-010-005;;;;;;
Q3-29814;K1622332;"NEW HOLE GROUP FOR PC24 LFUEL450 FTCL-HIG";28443;202421;Introduced;;=T("24");2125605;234 ;08;80;15;21277839;P03;00000;     ;;HOLEGROUP;FAA10,LFUEL450,FUELTS71,BBOX-L,FTCL-HIG,ADTP-R,USPWCARR,PDC-OFF;K1622332;        ;W;040-020-010;;;;;;
Q3-29814;K1622332;"NEW HOLE GROUP FOR PC24 LFUEL450 FTCL-HIG";28443;202421;Introduced;;=T("24");2125633;234 ;08;80;15;21277839;P03;00000;     ;;HOLEGROUP;FAA10,LFUEL450,FUELTS71,BBOX-L,FTCL-HIG,ADTP-R,USPWCARR,PDC-OFF;K1622332;        ;W;040-020-010;;;;;;
